vitorgalvao,brew,33135287,True,53632941
tejasbubane,exercism.io,6146926,False,15291857
BenAtWide,benatwide.github.io,3828093,True,68217670
joonyou,rails,1334,True,2523603
AlexxNica,atom,9626183,True,56514189
buildbot,buildbot,NULL,True,23052
jeking3,thrift,13127,True,18265011
auth0,auth0-logs-to-loggly,NULL,True,32709662
howdyai,botkit,NULL,True,29812475
mssola,Portus,18722109,True,19172181
wso2-dev,product-device-cloud,NULL,True,19928396
humminglab,humminglab.github.io,NULL,False,74044017
neilLasrado,frappe,7975648,True,12674096
maicher,rails,1334,False,58773612
PowerShell,xPendingReboot,NULL,True,18842688
karthikrajkumar,karthikrajkumar.github.io,9409249,True,76609720
micheloosterhof,micheloosterhof.github.io,3828093,True,10937133
apereo,cas,NULL,True,36544019
p0vidl0,sequelize,2989453,True,72140169
GSadee,Sylius,174642,True,24173633
Splaxi,dbatools,26311060,True,43855033
samvera,hyrax,NULL,True,66828187
nicolaiarocci,eve-swagger,NULL,True,26762198
timedreamer,timedreamer.github.io,NULL,True,76015559
pblottiere,QGIS,5389187,True,33060329
exercism,xruby,NULL,True,8258046
apollographql,react-apollo,NULL,True,56031945
sapcc,kubernikus,NULL,True,76864420
krbeverx,Firmware,34957,True,40383137
DemonWav,MinecraftDev,NULL,True,46143169
Catel,Catel.Fody,NULL,True,3481246
FinalDes,homebrew-core,32902832,False,46102585
PsiXdev,sequelize,2989453,True,77280394
icyrockcom,xpurescript,40478228,True,58808315
mezz,JustEnoughItems,NULL,True,12179074
oesteban,fmriprep,44502647,True,44510652
mroderick,Sinon.JS,25866253,True,2041793
pvalena,rails,1334,True,44771567
Samfox2,homebridge-videodoorbell,NULL,True,77747939
bhummerstone,azure-quickstart-templates,19189656,True,37645579
mukeshsolanki,country-picker-android,NULL,True,36564100
nolimits4web,Framework7,NULL,True,8160874
ssbc,packet-stream,NULL,True,20678631
L1Q,ShareX,5684037,True,29374314
angular-ui,ng-grid,NULL,True,1665150
flanger001,rails,1334,True,63188878
PowerShell,xRemoteDesktopAdmin,NULL,True,18842684
mistercrunch,airflow,20886510,True,12670941
PX4,Firmware,NULL,True,34957
kwshimhyunbo,kwshimhyunbo.github.io,9409249,True,76439090
onlyjob,ZoneMinder,3377196,True,18096985
viddo,recent-files-fuzzy-finder,NULL,True,17211174
clarkbw,jest-localstorage-mock,NULL,True,64139135
mikeringrose,sequelize,2989453,True,19816482
kura,ghastly,NULL,True,9969883
raulriera,TextFieldEffects,NULL,True,15435558
xCss,Valine,NULL,True,71240067
paramaggarwal,react-dropzone,NULL,True,12188878
prathamesh-sonpatki,rails,1334,True,664051
yieldbot,Prebid.js,22050458,True,25202940
yawboakye,rails,1334,True,2558432
seankelly,buildbot,23052,True,2838300
Daltron,NotificationBanner,NULL,True,61015123
tonyg,homebrew,34394900,True,643791
strongloop,loopback-faq-user-management,NULL,True,13618982
charithag,carbon-device-mgt,16105165,True,21619501
holiman,go-ethereum,7115486,True,48316652
ropensci,screencasts,NULL,True,6572138
katekyan,tldr,9286541,True,73516143
getinsomnia,insomnia,NULL,True,63935655
giulio92,GLExtendedWebView,NULL,True,71620112
PowerShell,xDismFeature,NULL,True,18842673
fszlin,certes,NULL,True,40097564
straxhaber,homebrew-core,32902832,False,41493804
cblecker,homebrew-core,32902832,True,43874441
LanikSJ,ubo-filters,NULL,True,57481344
dowjones,react-dropdown-tree-select,NULL,True,65115966
bdolor,pressbooks,3230576,True,3240743
PowerShell,xFirefox,NULL,True,18842699
jose,jose.github.io,3828093,True,5898195
jelliotartz,Panoptes-Front-End,10009967,True,63907130
alexanderepstein,Bash-Snippets,NULL,True,68144822
Moya,Moya,NULL,True,22059069
Joypricecorp,Sylius,174642,True,8931057
spotify,luigi,NULL,True,896266
moderndeveloperllc,homebrew-core,32902832,False,51755163
adrianmiriuta,betaflight,38829050,True,66421056
onezoomin,atom-textual-velocity,31805863,True,63654487
spotify,docker-maven-plugin,NULL,True,10477698
iemejia,incubator-beam,31691080,True,36937556
PowerShell,xDhcpServer,NULL,True,18842678
BillyBlaze,OctoPrint-TouchUI,NULL,True,26156043
Sunday4,SVProgressHUD,,True,
monterail,vue-multiselect,NULL,True,37501042
cucumber,cucumber-ruby,NULL,True,21450415
pseudocody,brew,33135287,True,76480099
jeremy,rails,1334,True,1464419
wiad,librenms,6103078,True,31061800
pages-themes,slate,NULL,True,53048792
PlagueHO,DscResources,18840935,True,29283668
Wsiegenthaler,sequelize,2989453,True,52427660
matrinox,rails,1334,True,69426129
nteract,composition,NULL,True,21326520
kylebyerly-hp,grommet,27397799,True,24177723
eileencodes,rails,1334,True,8798565
campbeb,ShareX,5684037,True,33045407
feathersjs,feathers-sequelize,NULL,True,28657360
agrc,agrc.github.io,NULL,True,33999492
ImproveDigital,Prebid.js,22050458,True,38824278
LinioIT,queue,NULL,True,17606509
velo,docker-maven-plugin,10477698,True,22721873
zyedidia,homebrew-core,32902832,True,45363849
michaelgeorgeattard,webtorrent-desktop,62384170,True,78560457
hanystudy,rails,1334,True,30633728
yahonda,oracle-enhanced,5955,True,5962
t9md,atom,9626183,True,22051215
xlymian,rails,1334,True,37924814
HuddledMasses,Prebid.js,22050458,True,60870020
Sen-Zhang,rails,1334,True,28638173
bortek,EZ-WifiBroadcast,NULL,True,41584847
data-science-lab,data-science-lab.github.io,9409249,True,26311860
lildude,phpSmug,NULL,True,258564
electrowizard,electrowizard.github.io,NULL,False,24298233
framework7io,Framework7,NULL,True,74685783
ktnyt,chainer,20907289,True,21063431
wix,react-native-navigation,NULL,True,33456486
obiba,jennite,NULL,True,58489291
pathawks,Jekyll-CMark,NULL,True,30142340
AndersHoglund,betaflight,28138276,True,30002828
RasaHQ,rasa_core,NULL,True,76459433
alyssais,brew,33135287,True,47103715
stoelzle,pdfify-node,NULL,True,65593543
codl,forget,NULL,True,71217369
cherrypy,cheroot,NULL,True,7832516
praveenkumar,minishift,49794998,True,50156242
Laravel-Backpack,crud,NULL,True,27275189
SuPair,SVProgressHUD,,True,
koic,rails,1334,True,8167586
express-labs,pure-react-carousel,NULL,True,67766726
python-mode,python-mode,4742,True,52712331
murrant,librenms,6103078,True,28772490
martincostello,credit-card-splitter,NULL,True,71388405
xt0rted,Nancy.Validation.DataAnnotations.Extensions,NULL,True,14942230
bytepark,snipe-it,6401040,True,63329474
boneskull,mocha,12752196,True,10792215
standard,standard,NULL,True,67807438
coreos,clair,NULL,True,28774507
obiba,mica2,NULL,True,14767808
xjy2061,NovaImageLoader,18004957,True,24856084
kura,kura.io,NULL,True,4481532
zooniverse,Panoptes-Front-End,NULL,True,10009967
PlagueHO,cDFS,NULL,True,27206961
poooi,poi,NULL,True,22042812
SlvrEagle23,AzuraCast,NULL,True,35971652
meetfranz,franz,NULL,True,68318682
ESS-LLP,erpnext-medical,7976200,True,60366944
facebookincubator,create-react-app,NULL,True,41857480
nandub,hubot,496,True,6742505
exercism,python,NULL,True,67498104
feathersjs,feathers-batch,NULL,True,20077737
naver,pinpoint,NULL,True,14897549
auth0-extensions,auth0-authentication-api-debugger-extension,NULL,True,52866937
brownharryb,erpnext,43861751,True,44123572
probot,probot,NULL,True,59442440
Bhullnatik,react-native,17991525,True,26236192
cjohansen,Sinon.JS,NULL,True,10559
travisofthenorth,rails,1334,True,55272026
fvioz,homebrew-core,34429321,True,65184984
poldracklab,fmriprep,NULL,True,44502647
fabianoleittes,rails,1334,True,1460461
battlemidget,homebrew-core,32902832,True,60297991
estahn,phpunit-json-assertions,NULL,True,33095534
kazoompa,opal,1443919,True,1443920
spotify,docker-client,NULL,True,10042485
feathersjs,feathers-localstorage,NULL,True,32569456
PowerShell,xChrome,NULL,True,18842665
foresthz,less.js,,True,
martincostello,adventofcode,NULL,True,29202780
lemzwerg,homebrew-core,32902832,True,51652787
mweb,python,67498104,True,77389778
Linuxbrew,homebrew-core,NULL,True,33102137
betaflight,betaflight-configurator,12404014,True,38830614
borisbstyle,betaflight,12190410,True,28138276
gho-ramos,GRTextField,NULL,True,70498098
scboucher,hubot,496,True,12886910
AdrianV,Framework7,8160874,True,25671073
agrc,gis.utah.gov,NULL,True,49384067
bkimminich,juice-shop,NULL,True,11955645
mizzy,serverspec,NULL,True,3214943
averissimo,yakyak,20779969,True,40219156
mizzy,specinfra,NULL,True,6649771
exercism,xelisp,NULL,True,20901973
kura,pelican_youtube,NULL,True,5069099
hypothesis,bouncer,NULL,True,32385452
slash3b,tldr,9286541,True,31612444
yakyak,yakyak,NULL,True,20779969
FIT-CSE2410-A-Bombs,atom,9626183,True,74718710
bcg62,homebrew-core,32902832,True,59348509
luzpaz,QGIS,5389187,True,51883531
mauron85,cordova-plugin-background-geolocation,5491958,True,16896056
snipe,snipe-it,NULL,True,6401040
manddar,manddar.github.io,NULL,True,27587369
thomasjo,atom-latex,NULL,True,8406043
Homebrew,patches,NULL,True,25843222
lembacon,homebrew-core,32902832,True,39886766
mach0,QGIS,5389187,True,5412505
luin,ioredis,NULL,True,18257960
caarlos0,antibody,NULL,True,20894744
krystalcampioni,vue-hotel-datepicker,NULL,True,68278917
jmsundar,brew,33135287,True,78601249
ronekko,chainer,20907289,True,26087641
yamitcar,atc-onlinesubmin201718,NULL,True,78823013
madappstechnologies,country-picker-android,NULL,True,56361080
jlnrd,jlnrd.github.io,NULL,True,74195791
olafbuitelaar,Prebid.js,22050458,True,41456891
anbox,anbox,NULL,True,37869230
chrisfinazzo,homebrew-core,32902832,True,37083272
diimpp,Sylius,174642,True,6517637
DelazJ,QGIS,5389187,True,11389411
Mozharovsky,CVCalendar,NULL,True,14062192
PhinCo,sequelize,2989453,True,31331819
PowerShell,xCertificate,NULL,True,21301495
cesarsolorzano,apollo-client,56000796,True,59194546
sequelize,sequelize,NULL,True,2989453
rkashapov,buildbot,23052,True,40363696
frappe,erpnext,NULL,True,7976200
rwhogg,homebrew-core,33102137,True,35816254
SyliusBot,Sylius,174642,True,7915781
apache,thrift,NULL,True,13127
keisuke-umezawa,chainer,20907289,True,55315138
okuta,chainer,20907289,True,21006002
rgbkrk,nteract,32030755,True,32034764
conjure-up,conjure-up,NULL,True,42170667
stoe,alfred-github-tools,NULL,True,59314184
Cheaterman,kivy,7537,True,22162268
phenyard,phenyard.github.io,NULL,True,46609021
Catel,Catel.Benchmarks,NULL,True,19608178
bkeepers,dotenv,NULL,True,19185
gseidel,Sylius,174642,True,26960180
jpadilla,ember-simple-auth-token,NULL,True,12577718
splashofcrimson,python,67498104,True,74988404
benbalter,github-records-archiver,NULL,True,30714824
RxSwiftCommunity,RxOptional,NULL,True,32429197
ardeshirj,atom,9626183,True,12489561
marklocklear,rails,1334,True,19046953
hexojs,hexo,NULL,True,10390278
aw1621107,brew,33135287,True,45693525
cucumber,cucumber,NULL,True,1678
zeroSteiner,king-phisher-plugins,35976900,True,41276561
karoldvl,EARS,NULL,True,63622721
wordpress-mobile,WordPress-Android,NULL,True,2398573
fatso83,Sinon.JS,25866253,True,24911816
Phizho,tldr,9286541,True,74290319
frankbu,istio,51981313,True,54687275
filcab,homebrew-core,32902832,True,46897075
eng1nerd,hacker,52875783,True,61319836
mbernasocchi,QGIS,5389187,True,5461187
AzuraCast,AzuraCast,NULL,True,63478216
PWyrembak,Prebid.js,22050458,True,72167216
exercism,xpony,NULL,True,22203622
jaredpalmer,formik,NULL,True,67223086
typo3-themes,theme_bootstrap_restart,NULL,True,22031209
crshnburn,zosconnect-node,25644438,True,25644531
jremond,coredns,57799793,True,66100990
opsdroid,opsdroid,NULL,True,42171106
coredns,coredns,NULL,True,57799793
hubotio,hubot,NULL,True,67018911
kadirahq,react-storybook,NULL,True,33843581
jdorfman,Awesome-JSON-Datasets,NULL,True,23663398
kura,pelican-githubprojects,NULL,True,11156113
dmeltzer,snipe-it,6401040,True,30170788
nabrond,xSQLServer,18842702,True,43810099
ericmjl,Network-Analysis-Made-Simple,NULL,True,14523686
bigbes,homebrew-core,32902832,True,35884388
gildub,fog-core,7776465,True,34209068
jdugge,QGIS,5389187,True,5422039
RakanNimer,react-google-charts,NULL,True,20978746
brycedjohnson,betaflight,38829050,True,55862233
cucumber,aruba,NULL,True,43173
ssbc,patchcore,NULL,True,56918337
seunghwanyeo,seunghwanyeo.github.io,9409249,True,23413240
stevenhva,blog,3828093,True,75883697
brucesdad13,betaflight,53725950,True,60356202
fogbeam,cas_mirror,NULL,True,25158571
rwhogg,brew,35256269,True,36270112
3sidedcube,react-native-navigation,33456486,True,36595656
Srizzle,Srizzle.github.io,NULL,False,76160737
kavehkamali,kavehkamali.github.io,NULL,False,76232571
benbalter,gman,NULL,True,5119076
aguang,aguang.github.io,9409249,True,18109680
kc10kevin,betaflight,NULL,True,31913046
s1rius,fresco,18004957,True,20491998
nfarina,homebridge,NULL,True,13694299
terrycain,razer-drivers,30911815,True,44192318
Xylus,pinpoint,14897549,True,14897950
jitsi,jitsi-meet,6959793,True,8935047
smessmer,homebrew-core,32902832,True,70128428
pmviva,follow_system,NULL,True,12345236
palkan,rails,1334,True,15798518
electron,electron,NULL,True,34452887
sunbinzhu,azure-quickstart-templates,19189656,True,19934720
samuell,luigi,896266,True,6997997
hoastoolshop,react-native,17991525,True,28975649
viode,viode,NULL,True,18172625
bingosummer,azure-quickstart-templates,19189656,True,19313537
repinel,rails,1334,True,2494758
costanzo,costanzo.github.io,NULL,True,53309380
thomsonreuters,electron,34452887,True,38183483
thedaviddias,Front-End-Checklist,NULL,True,77717274
yahonda,ruby-plsql,325226,True,325244
Americas,sequelize,2989453,True,18138780
BelieveC,classroom,19634548,True,57343229
MikeMcQuaid,brew,33135287,True,34395756
obiba,magma,NULL,True,1882858
walbarello,walbarello.github.io,NULL,True,11167907
RicardoJohann,frappe,13467446,True,30193835
pages-themes,cayman,NULL,True,52740842
hypothesis,browser-extension,NULL,True,41697948
vintagesucks,caddy-script,NULL,True,40610253
UncommonPleb,tldr,9286541,True,73963342
feross,webtorrent,NULL,True,5800439
mmistakes,jekyll-theme-basically-basic,NULL,True,59075169
Rawphs,wetland,40902725,True,47992201
adaitche,luigi,896266,True,59070034
LinioIT,util,NULL,True,17543630
kazoompa,mica2,14767808,True,19657603
tardyp,buildbot,23052,True,26432
yeriomin,YalpStore,NULL,True,53394047
utilum,rails,1334,True,34355975
LeiBinglin,BinglinEE,NULL,False,78307441
Aceheliflyer,Ace-Bot,NULL,True,53351528
outsideris,mocha,12752196,True,24168252
PowerShell,xSCDPM,NULL,True,18842698
NeimadTL,ruby,67498126,True,72845735
xia2,workflows,NULL,True,48187164
CCob,bittrex4j,NULL,True,78972870
mcallari,Prebid.js,22050458,True,76874235
zosconnect,zosconnect-node,NULL,True,25644438
kurkomisi,go-ethereum,7115486,True,68822183
JohnnyEstilles,mocha,12752196,True,17325955
kura,blackhole,NULL,True,812044
laf,librenms,6103078,True,6744884
mcavage,node-restify,NULL,True,5483
ilovezfs,homebrew-core,32902832,True,34429321
rundeck,rundeck-cli,NULL,True,38057203
PowerShell,xMySql,NULL,True,18842687
lyft,envoy,NULL,True,45769443
xt0rted,Raygun.Owin,NULL,True,9575550
DataDog,integrations-core,NULL,True,38234894
fog,fog,NULL,True,2093
sekikn,incubator-airflow,34870181,True,37297660
jtigger,xjava,8270843,True,20620234
foursquare,luigi,896266,True,4024721
SrNetoChan,QGIS,5389187,True,43502982
loic425,Sylius,174642,True,31461477
andyliuliming,azure-quickstart-templates,19189656,True,27385349
PlagueHO,DscResource.Tests,18535455,True,28336236
flounderscore,inav,30387321,True,52429694
reitermarkus,brew,33135287,True,43811519
exponent,react-native,17991525,True,53335805
jcwalker,xSecedit,NULL,True,31667501
mailcow,mailcow-dockerized,52654775,True,56752640
brpc,brpc,NULL,True,74342903
meek0,agate,9860525,False,36969495
euvl,vue-js-modal,NULL,True,59327072
0x80,gatsby,21426700,True,62736940
CVCalendar,CVCalendar,NULL,True,57597012
NARKOZ,gitlab,NULL,True,913115
PowerShell,xDscDiagnostics,NULL,True,18842672
andris9,Nodemailer,NULL,True,21354
jasonmit,ember-intl,NULL,True,34148682
tldr-pages,tldr,NULL,True,9286541
mweststrate,mobx-state-tree,NULL,True,45064533
vkbansal,react-contextmenu,NULL,True,20118699
JourneyOver,chocolatey-packages,43964194,True,70854530
LinioIT,cache,NULL,True,17526830
exercism,xelm,NULL,True,25125181
pmviva,like_system,NULL,True,12345044
kmayer,rails,1334,True,62582985
bfontaine,brew,33135287,True,34566308
mvz,aruba,43173,True,440507
sanex3339,javascript-obfuscator,NULL,True,36587738
samphilipd,rails,1334,True,28105126
jaehong-kim,pinpoint,14897549,True,14903396
ivan-nginx,hexo-theme-next,13696924,True,44390653
decaffeinate-examples,atom,9626183,True,55917693
luke2237,oracle-enhanced,5955,True,72410785
iNavFlight,inav,12190410,True,30387321
uyjulian,homebrew-core,32902832,True,35111122
adam-moss,homebrew-core,32902832,True,50798120
asnaedae,asnaedae.github.io,NULL,True,3844237
webtorrent,webtorrent-desktop,NULL,True,62384170
benbalter,word-to-markdown,NULL,True,8757133
cuiyanwen,cuiyanwen.github.io,NULL,True,78581912
s0ph1e,node-website-scraper,NULL,True,11618716
sbesson,PyGithub,16999311,True,5303353
phpmyadmin,motranslator,NULL,True,32574687
kirs,rails-1,1334,False,5060914
WeblateOrg,docker,NULL,True,40907100
frappe,frappe,NULL,True,7975648
pqkluan,react-native-navigation,33456486,True,71690079
deanoemcke,thegreatsuspender,NULL,True,779355
exercism,xecmascript,NULL,True,9859721
pditommaso,homebrew-science,230961,False,10652046
printercu,rails,1334,True,1872738
stoe,atom-markdown-wrapper,NULL,True,42653282
MSSedusch,azure-quickstart-templates,19189656,True,32260419
ShareX,CustomUploaders,NULL,True,22467036
getamis,go-ethereum,7115486,True,61941163
Fody,LoadAssembliesOnStartup,NULL,True,9618030
Niksok,Prebid.js,22050458,True,42740493
robmarkoski,robmarkoski.github.io,NULL,True,9805122
karoldvl,echonet,NULL,True,48393524
testcontainers,testcontainers-java,NULL,True,22045242
PlagueHO,cWSMan,NULL,True,26887439
betaflight,betaflight-tx-lua-scripts,NULL,True,55632649
kevinashworth,kevinashworth.github.io,3828093,False,76116389
ptmt,react-native-desktop,NULL,True,26784969
ATLauncher,style-guide,NULL,True,61203489
ssbc,ssb-blobs,NULL,True,34799819
fk,gatsby,21426700,True,45377556
mahori,brew,33135287,True,39325024
SaaldjorMike,librenms,6116229,True,15129356
guillaume-sticky,Prebid.js,22050458,True,54116938
liuderchi,atom,9626183,True,48293093
ruwany,carbon-device-mgt,16105165,True,25071528
pmisik,buildbot,23052,True,59165674
connortechnology,ZoneMinder,3377196,True,2536589
viddo,atom-textual-velocity,NULL,True,31805863
yahoo,ember-intl,NULL,True,15685037
EmmaB,rails-1,1334,True,69654605
andyw8,techradar,42254,True,4883398
hamidfzm,Flask-HTMLmin,NULL,True,16244585
gcourtemanche,rails,38889925,True,70775089
yahonda,rails,1334,True,74829
wobh,xlisp,8270771,True,13585712
reelsense,brew,33135287,True,34854240
giulio92,GLTableCollectionView,NULL,True,51470310
dpshelio,sunpy,418,True,48318
CHEF-KOCH,NoScript-Whitelist,NULL,True,28058411
Mokolea,atom,9626183,True,27274780
akiran,react-slick,NULL,True,13770884
erickrdch,grunt-string-replace,NULL,True,1947262
ssbc,ssb-config,NULL,True,16000389
goreleaser,releaser,NULL,True,53272595
kevinlee12,oppia,22103199,True,24180944
jvillard,homebrew-core,32902832,True,42024541
LinioIT,tortilla,NULL,True,22555950
pchaigno,linguist,24397,True,7717106
olivierdalang,QGIS,5389187,True,15197767
mstahv,framework,52012068,True,53558354
dwinter,minimal-mistakes,3828093,True,84022949
pouchdb,pouchdb,NULL,True,8932041
PowerShell,xBitlocker,NULL,True,18842664
Misterhex,Misterhex.github.io,NULL,True,8007331
Erol,rails,1334,True,14506158
Kamidu,carbon-device-mgt-plugins,16105183,True,25797271
clappr,clappr,NULL,True,15578473
feathersjs,feathers-sync,NULL,True,31484369
picocms,Pico,NULL,True,8806873
InsaneSplash,librenms,6103078,True,54946322
LinioIT,rule-engine,NULL,True,26008739
McJty,XNet,NULL,True,32909021
NobbZ,xerlang,8270774,True,22184205
apereo,apereo.github.io,NULL,True,45333699
jacobtomlinson,opsdroid,42171106,True,42506555
deekim,tldr,9286541,True,49659786
No-Agenda,no-agenda.github.io,7163981,True,41682323
PeterPetrik,QGIS,5389187,True,31376074
exercism,xperl6,NULL,True,8281472
theseankelly,betaflight,38829050,True,57680618
DiamondLightSource,python-workflows,NULL,True,55792911
SoundBlaster,react-native,17991525,True,59663559
mochajs,mocha,NULL,True,12752196
huangchv,huangchv.github.io,3828093,True,74961078
fabrictech,gatsby,21426700,True,55798992
charlesccychen,incubator-beam,31691080,True,39449235
nuclear-wizard,moose,8635027,True,67139383
nlohmann,json,NULL,True,4489243
sfxcode,sfxcode.github.io,3828093,True,30280859
SkyHarp,LegendOfMountainSea,NULL,True,41938713
github,pages-gem,NULL,True,4894767
pages-themes,midnight,NULL,True,52692103
webdriverio,webdriverio,NULL,True,11036506
yjkim0083,yjkim0083.github.io,9409249,True,21354525
WormieCorp,Localization.AspNetCore.TagHelpers,NULL,True,48466261
phille97,phille97.github.io,NULL,True,9974238
joshghent,es6-fiddle-web,8016432,True,43341451
thomaspark,bootswatch,NULL,True,3070
merencia,node-cron,NULL,True,31770531
andyxhadji,incubator-airflow,34870181,True,77648888
dreampiggy,SDWebImage,8109,True,68381242
tony,libtmux,NULL,True,37409681
bolt,bolt,NULL,True,3213204
less,less.js,NULL,True,4234273
justwatchcom,gopass,NULL,True,56194735
cmusatyalab,openface,NULL,True,27406305
nijel,weblate-docker,NULL,True,24192773
techfort,LokiJS,NULL,True,4700528
CHEF-KOCH,ProjectX,NULL,True,24710976
makigumo,homebrew-core,32902832,True,35910628
indrekots,indrekots.github.io,NULL,True,10175180
ssbc,ssb-markdown,NULL,True,30732008
GeoDienstenCentrum,closure-compiler-maven-plugin,NULL,True,24947871
chdecultot,erpnext,7976200,True,59670372
adamliter,homebrew-core,32902832,True,38904308
philmargetts,philmargetts.github.io,NULL,False,78520806
rs,SDWebImage,NULL,True,8109
csirtgadgets,bearded-avenger-sdk-py,NULL,True,37205131
radosuav,QGIS,5389187,True,9818133
ashfurrow,Moya,NULL,True,11425319
lucasmazza,rails,1334,True,485277
cleanflight,cleanflight-configurator,NULL,True,12404014
rangadi,incubator-beam,31691080,True,35568642
pschambacher,rails,1334,True,31652283
okonet,react-dropzone,NULL,True,25002104
feross,webtorrent-app,NULL,True,30440431
feathersjs,feathers-mubsub,NULL,True,17377510
unitejs,core,NULL,True,65239597
martincostello,browserstack-automate,NULL,True,29768104
istio,istio,NULL,True,51981313
sinonjs,lolex,NULL,True,11052067
benbalter,jekyll-style-guide,NULL,True,32162485
TheFaR8,tldr,9286541,True,73194764
zulu-zsh,zulu,NULL,True,35205219
mtsmfm,railstest,NULL,True,25106170
cucumber,cucumber-jvm,NULL,True,48764
hasuniea,carbon-device-mgt-plugins,16105183,True,24063016
nijel,weblate,NULL,True,54581
voodootikigod,node-serialport,NULL,True,36032
Caged,d3-tip,NULL,True,427325
emotion-js,emotion,NULL,True,73611953
staabm,jquery-validation,2727,True,8812074
hammerandchisel,react-native,17991525,True,20319779
stephentuso,welcome-android,NULL,True,29124669
muellermartin,dist,33135287,True,51922287
bpicode,fritzctl,NULL,True,48629323
timlogemann,create-react-app,41857480,True,75445556
mattlewis92,angular2-calendar,NULL,True,35747227
equinusocio,vsc-material-theme,NULL,True,55600230
geeknoid,istio,51981313,True,58315021
mhbu50,erpnext,7976200,True,32277144
pdrados,cas,36544019,True,1311251
LalatenduMohanty,minishift,40699930,True,45744375
ankane,chartkick,NULL,True,3608201
rduivenvoorde,QGIS,5389187,True,30189809
SrNetoChan,Quantum-GIS,5389187,True,2853300
lasanthaDLPDS,carbon-device-mgt-plugins,16105183,True,57720943
benbalter,wp-document-revisions,NULL,True,203263
ssbc,muxrpc,NULL,True,14120303
pmviva,bookmark_system,NULL,True,12472655
mechanicles,rails,1334,True,7279986
PowerShell,xSQLServer,NULL,True,18842702
wso2,carbon-device-mgt,NULL,True,16105165
mijoharas,rails,1334,True,64895097
aabdnn,homebrew-core,32902832,True,36288750
dnoe,envoy,45769443,True,60218315
takekazuomi,azure-quickstart-templates,19189656,True,25490283
PlagueHO,cFSRM,NULL,True,26141981
ceolter,angular-grid,NULL,True,14434892
madhawap,product-iots,34315616,True,50757577
WeblateOrg,weblate,NULL,True,52574962
NaturalGIS,QGIS,5389187,True,16925955
restify,node-restify,NULL,True,20930939
johndowns,azure-quickstart-templates,19189656,True,41197316
oesteban,preprocessing-workflow,33212894,True,33359513
arunagw,rails,1334,True,71612
Homebrew,homebrew-command-not-found,NULL,True,22120514
hasuniea,product-iots,34315616,True,50825566
mattlewis92,angular-calendar,NULL,True,49977371
apis-is,apis,NULL,True,17016266
mvbattista,homebrew-core,32902832,True,57319003
auth0-extensions,auth0-github-deploy,NULL,True,39609623
obiba,onyx-instruments,NULL,True,26990166
GetStream,Winds,NULL,True,49324964
parkerl,xelixir,8266595,True,9788967
LinioIT,spreadsheet-parser,NULL,True,17541742
alevyinroc,dbatools,45786706,True,55273914
luispadron,UICircularProgressRing,NULL,True,45713744
nightwatchjs,nightwatch,NULL,True,21523609
bstopp,acs-aem-commons,5579922,True,7855598
venyii,Sylius,174642,True,50411080
pheinrichs,librenms,6103078,True,32031992
vladsol,librenms,6103078,True,43461602
VulcanJS,Vulcan,NULL,True,61746589
nissSK,Prebid.js,22050458,True,50841912
nandub,brew,33135287,True,35838058
optonaut,ActiveLabel.swift,NULL,True,25061304
PowerShell,xWindowsUpdate,NULL,True,18842707
PowerShell,xSharePoint,NULL,True,19403199
violetaria,violetaria.github.io,NULL,True,27738259
bfontaine,homebrew-core,32902832,True,35023213
behrtam,xpython,8267506,True,28449838
mienaikage,xperl6,8281472,True,49889656
yonjah,sequelize,2989453,True,13552132
PowerShell,xDSCResourceDesigner,NULL,True,18842671
andreipitis,ASPCircleChart,NULL,True,39331594
indexexchange,Prebid.js,22050458,True,33077636
smalley,python,67498104,True,78495892
pages-themes,minimal,NULL,True,52703472
Semantic-Org,Semantic-UI,NULL,True,6611508
dkmansion,snipe-it,6401040,True,68147994
feathersjs,feathers-service-tests,NULL,True,27985337
stinsonga,atom,9626183,True,16371754
miekg,coredns,NULL,True,33725039
lukecwik,incubator-beam,31691080,True,33082438
ATLauncher,Backend-NEXT,NULL,True,44401050
LinuxbrewTestBot,homebrew-core,33102137,True,35795769
aloisklink,aloisklink.github.io,NULL,True,49593159
bradleypriest,rails,1334,True,7261674
goadesign,goa,NULL,True,31173450
vuematerial,vue-material,NULL,True,51321031
gatsbyjs,gatsby,NULL,True,21426700
cerner,beadledom,NULL,True,54762602
feathersjs,feathers-mongoose,NULL,True,9156685
heuermh,homebrew-science,230961,True,5223201
mienaikage,exercism-perl6,67498043,True,67640385
bkeepers,PRobot,NULL,True,47734859
akosel,incubator-airflow,34870181,True,67244236
mcollina,fastify,NULL,True,47779043
martincostello,sqllocaldb,NULL,True,9986687
wangjordy,wangjordy.github.io,NULL,True,8125341
feathersjs,feathers-knex,NULL,True,27969106
lagonix,librenms,6103078,True,27644275
m4l1c3,juice-shop,11955645,True,54020719
PowerShell,xWebAdministration,NULL,True,18842708
esfiddle,esfiddle,8016432,True,54763038
exercism,xpascal,NULL,True,47429306
SabotagePerformanceAppraisals,seattle-scrum,3828093,True,76912725
choojs,bankai,NULL,True,68866018
washingtonstateuniversity,wp-document-revisions,203263,True,16312110
rasika,carbon-device-mgt,16105165,True,42640272
oesteban,mriqc,9481438,True,30506201
l2isbad,netdata,27478957,True,53097707
MRECoelho,MRECoelho.github.io,9409249,True,69973997
PubWise,Prebid.js,22050458,True,63099987
